study_key,sources,source_count,title,abstract,authors,year,doi,url,venue,screening_status,n_evaluations,relevance_score,score_range_if_repeated,confidence,hard_exclude,study_type,contribution_types,contexts,reason,priority_band
doi:10.1109/access.2026.3680147,['IEEE'],1,The New Web Attack Surface: A Taxonomy of Semantic and Agentic Threats in AI Browsers,"AI-enabled web browsers are redefining how users search, read, and interact with online information. By embedding Large Language Models (LLMs) directly into the browsing pipeline, these systems evolve from passive rendering engines into intelligent, context-aware assistants capable of summarization, reasoning, task automation, and multi-step workflow execution. While this shift unlocks significant opportunities for productivity and seamless human–computer interaction, it also introduces a new and largely unexplored attack surface. Because AI browsers semantically interpret the Document Object Model (DOM), previously inert elements such as hidden text, ARIA labels, metadata, and JSON structures can serve as covert channels for adversarial prompt injection, model steering, data exfiltration, and unintended autonomous actions. Existing security taxonomies do not adequately capture these semantic and agentic threats. This article provides the first comprehensive survey of AI-enabled browsers and analyzes their architectural principles, functional capabilities, and security implications. We introduce AIA-WEB, a novel threat taxonomy comprising four macroclasses and twelve attack categories specifically tailored to the AI-augmented web environment. Each category is illustrated with a minimal HTML example that demonstrates how linguistic manipulation can target the embedded model. We further compare AIA-WEB with traditional cybersecurity frameworks, highlight critical gaps, and propose mitigation strategies spanning prompt firewalls, semantic sanitization, LLM wrappers, and action gating. Finally, we outline future research directions to guide the development of safe, interpretable, and robust AI browsing ecosystems. Our survey and taxonomy establish a foundational reference for understanding and securing the next generation of intelligent browsers.","Garcia, Pedro Henrique Sachete and de Souza, Paulo Silas Severo and Luizelli, Marcelo Caggiani and Mombach, Jaline Gonçalves and Sachete, Andréia Dos Santos and Rossi, Fábio Diniz",2026,10.1109/access.2026.3680147,,IEEE Access,EVALUATED,1,0.84,0.0,0.98,False,TAXONOMY,"['DEFENSE', 'MITIGATION', 'SURVEY', 'TAXONOMY']","['AGENT', 'CYBERSECURITY', 'EXTERNAL_CONTENT', 'GENERAL_LLM', 'HTML', 'UNTRUSTED_INPUT', 'WEB']","Analisa diretamente prompt injection via elementos do DOM e outros canais semânticos em navegadores com LLM, além de apresentar taxonomia de ameaças e estratégias de mitigação. O contexto de conteúdo web externo e agentes é fortemente alinhado ao escopo da revisão.",0.80–1.00 alta prioridade
doi:10.1109/eitce70137.2026.11634335,['IEEE'],1,Research on Dynamic Security Intervention and Semantic Robustness Detection Mechanism of Large Language Models for Sensitive Fields,"Large language models (LLMs) deployed in sensitive domains face several critical challenges, including the difficulty of identifying advanced implicit attacks, the excessive rigidity of existing defense mechanisms, and the insufficient adversarial robustness of underlying detectors. To address these issues, this paper proposes a dynamic safety intervention and robust detection mechanism driven by continuous risk scores. First, we construct a semantically enhanced risk detection model and conduct an in-depth empirical analysis of the optimization challenges under diverse adversarial training baselines (FGSM, PGD, and FreeLB), establishing a front-end risk detector with high precision and a near-zero false-positive rate under small-sample conditions. Second, we design a four-stage risk-adaptive dynamic intervention policy that automatically maps the continuous risk scores produced by the detector to generation-time decoding controls, including temperature reduction and nucleus-sampling (top-p) space contraction, thereby enabling a smooth transition from flexible parameter compression to rigid blocking. Furthermore, we extend the framework to mitigate cross-turn semantic cumulative risk, successfully intercepting progressive multi-turn jailbreak attacks via a cumulative threshold operator. Experimental results on the public HarmBench dataset and a self-built dataset show that the front-end semantic detector achieves an F1 score of 0.9916 with a near-zero false-positive rate, effectively identifying various complex implicit attacks. In safety evaluations, the adaptive policy achieves the highest predefined balanced score in the tested cross-model setting, while the results also show clear backend-dependent variations, achieving balanced scores of 0.94–0.99 and compressing the unsafe proxy to 0.02–0.12, which demonstrates certain architecture-agnostic generalization. System overhead analysis further indicates that the introduced intervention mechanism accounts for less than 4% of the total end-to-end latency, proving highly viable for real-world deployment in highly regulated, high-concurrency sensitive applications.","Wang, Shuheng and He, Rong and Li, Haoyuan and Yang, Jun and Yin, Renxing",2026,10.1109/eitce70137.2026.11634335,,2026 10th International Conference on Electronic Information Technology and Computer Engineering (EITCE),EVALUATED,1,0.84,0.0,0.98,False,PRIMARY_DEFENSE,"['DEFENSE', 'DETECTION', 'EVALUATION', 'MITIGATION', 'PREVENTION']","['CYBERSECURITY', 'GENERAL_LLM']","O estudo propõe detecção semântica e intervenção dinâmica contra ataques implícitos e inclui explicitamente jailbreak multi-turn progressivo. Há avaliação em HarmBench e dataset próprio, métricas de F1, falso positivo, segurança e latência, embora o escopo defensivo seja mais amplo que prompt injection.",0.80–1.00 alta prioridade
doi:10.1109/icassp55912.2026.11462247,['IEEE'],1,What is the risk? Evaluating the impact of knowledge distillation on LLM vulnerabilities,"Knowledge distillation has significantly accelerated the development of efficient language models. With the rapid proliferation of these methods in the open-source communities, a systematic evaluation of their implications for model security is urgently needed. To quantify the security risks introduced by various distillation methods, we propose a general and extensible evaluation framework that reflects complex, real-world distillation workflows. Additionally, we analyze the impact of the distillation process on models’ tendencies toward harmful behavior by extending JailbreakBench with a harm-level dataset comprising 10 malicious query categories. Our results demonstrate that knowledge distillation significantly increases model vulnerability, and joint learning of the two primary forms of knowledge further exacerbates this risk. Furthermore, our analysis reveals different effects across harmful query categories, with the risk levels of discrimination and economic harm showing significant increases that warrant particular attention.","Yang, Shuangning and Yang, Haoran and Zhao, Guoli and Zhou, Mengting and Tai, Jianwei and Jia, Xiaoqi",2026,10.1109/icassp55912.2026.11462247,,"ICASSP 2026 - 2026 IEEE International Conference on Acoustics, Speech and Signal Processing (ICASSP)",EVALUATED,1,0.84,0.0,0.98,False,BENCHMARK_EVALUATION,"['BENCHMARK', 'DATASET', 'EVALUATION']",['GENERAL_LLM'],"O trabalho avalia sistematicamente como métodos de knowledge distillation afetam vulnerabilidades de LLMs usando JailbreakBench e uma extensão com categorias de dano. Jailbreak é o principal instrumento de avaliação de segurança, embora o foco causal central seja o processo de distilação.",0.80–1.00 alta prioridade
doi:10.1109/iccpct65132.2025.11176591,['IEEE'],1,Evaluating and Exploiting Security Vulnerabilities in Large Language Models (LLMs) for Offensive Penetration Testing,"Large Language Models (LLMs) are increasingly vital in AI systems, but their security vulnerabilities require deeper investigation. This paper introduces a novel offensive penetration testing framework designed to systematically evaluate these security risks in leading LLMs. We probed six state-of-the-art models using five distinct exploit strategies, including prompt injection, multi-turn jailbreaks, and context manipulation techniques like Hybrid Agent Roleplay Exploitation (HARE) and Token Economy Poisoning. Our experiments demonstrate significant security gaps: many tested LLMs suffer from context-dependent security failures, delayed moderation responses, and the potential for stealthy leakage of sensitive information. By quantifying each model’s vulnerability through success rate, stealth, and novelty metrics, we reveal varying degrees of susceptibility. Based on these findings, we propose targeted alignment strategies to address the identified weaknesses. This research underscores the urgent need for robust security measures and contributes towards building more secure, context-aware LLMs suitable for safety-critical applications.","Muhil, M and Ramnarayan, A and Abhinav, U and Lakshmi, M",2025,10.1109/iccpct65132.2025.11176591,,"2025 8th International Conference on Circuit, Power & Computing Technologies (ICCPCT)",EVALUATED,1,0.84,0.0,0.98,False,RED_TEAMING,"['ATTACK', 'EVALUATION', 'FRAMEWORK', 'RED_TEAMING']","['CYBERSECURITY', 'GENERAL_LLM']","Avalia seis LLMs com cinco estratégias de exploração, incluindo prompt injection, jailbreak multi-turn e manipulação de contexto, usando métricas de sucesso, furtividade e novidade. O fenômeno de interesse é central entre várias vulnerabilidades de segurança investigadas.",0.80–1.00 alta prioridade
doi:10.1109/icecmsn68058.2025.11382707,['IEEE'],1,Explainable Transformer-based Detection of Adversarial Prompts in Chatbots,"The popularity of large language model (LLM)-based chatbots has increased their vulnerability to adversarial prompt attacks that programmable affect the model's behaviour and produce scripted responses. The paper introduces an Explainable Transformer-Based Detection (ETD) framework that is meant to detect and explain adversarial prompts on the fly. The proposed system offers a BERT-based contextual encoder and an attention-based explanation layer, which captures fine-grained semantical dependencies and assigns model decisions on attribute models to certain token influences. The experiment was done on a curated set of 12,000 benign and 8,000 adversarial prompts produced using paraphrasing, prompt injection, and contextual perturbation methods. The ETD framework attained an accuracy of 96.8, a precision of 95.4, a recall of 97.2, and an F1-score of 96.3, which are 5.7 and 8.1 points higher than the traditional LSTM- and CNN-based baselines, respectively. In addition, the built-in explainability component offers the visual interpretations at the token level, which makes it easier to be transparent in detecting adversarial intent. The findings prove that the given ETD model is rather effective in terms of balancing the performance of the detection and the interpretability of the system, which makes contemporary chatbot systems more robust and trustworthy.","Reddy.A, Basi and Chandran, Mindala Sai Venkata and Chaithanya, Neerupaka and Koushik, Palagani Varun and Krishna, Nadella Sai",2025,10.1109/icecmsn68058.2025.11382707,,2025 5th International Conference on Evolutionary Computing and Mobile Sustainable Networks (ICECMSN),EVALUATED,1,0.84,0.0,0.98,False,DETECTION,"['DETECTION', 'EVALUATION']","['CHATBOT', 'GENERAL_LLM']","O foco é detectar prompts adversariais em chatbots, incluindo exemplos produzidos por prompt injection, paráfrase e perturbação contextual. O resumo fornece dataset, arquitetura, baselines e métricas detalhadas, tornando o estudo diretamente útil para estratégias de detecção.",0.80–1.00 alta prioridade
doi:10.1109/icse55347.2025.00209,['IEEE'],1,Understanding the Effectiveness of Coverage Criteria for Large Language Models: A Special Angle from Jailbreak Attacks,"Large language models (LLMs) have revolutionized artificial intelligence, but their increasing deployment across critical domains has raised concerns about their abnormal behaviors when faced with malicious attacks. Such vulnerability alerts the widespread inadequacy of pre-release testing. In this paper, we conduct a comprehensive empirical study to evaluate the effectiveness of traditional coverage criteria in identifying such inadequacies, exemplified by the significant security concern of jailbreak attacks. Our study begins with a clustering analysis of the hidden states of LLMs, revealing that the embedded characteristics effectively distinguish between different query types. We then systematically evaluate the performance of these criteria across three key dimensions: criterion level, layer level, and token level. Our research uncovers significant differences in neuron coverage when LLMs process normal versus jailbreak queries, aligning with our clustering experiments. Leveraging these findings, we propose three practical applications of coverage criteria in the context of LLM security testing. Specifically, we develop a realtime jailbreak detection mechanism that achieves high accuracy (93.61 % on average) in classifying queries as normal or jailbreak. Furthermore, we explore the use of coverage levels to prioritize test cases, improving testing efficiency by focusing on high-risk interactions and removing redundant tests. Lastly, we introduce a coverage-guided approach for generating jailbreak attack examples, enabling systematic refinement of prompts to uncover vulnerabilities. This study improves our understanding of LLM security testing, enhances their safety, and provides a foundation for developing more robust AI applications.","Zhou, Shide and Li, Tianlin and Wang, Kailong and Huang, Yihao and Shi, Ling and Liu, Yang and Wang, Haoyu",2025,10.1109/icse55347.2025.00209,,2025 IEEE/ACM 47th International Conference on Software Engineering (ICSE),EVALUATED,1,0.84,0.0,0.98,False,BENCHMARK_EVALUATION,"['ATTACK', 'DETECTION', 'EVALUATION', 'RED_TEAMING']","['CYBERSECURITY', 'GENERAL_LLM']","O trabalho usa jailbreak como cenário principal para avaliar critérios de cobertura em testes de LLMs e deriva aplicações para detecção, priorização de testes e geração de novos exemplos de ataque. A avaliação empírica detalhada fornece evidências relevantes sobre detecção e avaliação de robustez.",0.80–1.00 alta prioridade
doi:10.1109/access.2025.3623268,['IEEE'],1,Securing With Dual-LLM Architecture: ChatTEDU an Open Access Chatbot’s Defense,"Open access chatbots face escalating cybersecurity risks due to adversarial exploitation. This paper presents the case of ChatTEDU, a dual-LLM architecture designed to protect open-access AI systems from sophisticated adversarial attacks while maintaining the user experience quality. During a two-month deployment at TED University, we analyzed 4501 unique real-world interactions, including 180 malicious attempts targeting the system through prompt injection, jailbreaking, and content manipulation attacks. Our dual-layer security approach separates content moderation from response generation by using two specialized language models. The first model (LLM-1) acts as a security filter, analyzing incoming queries for threats, whereas the second model (LLM-2) generates educational responses only after validation. This architecture successfully blocked 100% of the identified attacks, with only 0.28% false positives, demonstrating robust protection without compromising legitimate educational interactions. The system handles over 100 concurrent users during peak registration periods without security breaches or performance degradation. Attack analysis of the case revealed that 77.8% of the threats used technical exploitation rather than content-based manipulation, with multilingual attacks comprising 15% of the attempts. The dual-LLM approach introduced only 18% latency overhead, while providing comprehensive protection against prompt injection, jailbreaking, spam insertion, and denial-of-service attacks. This study provides practical guidance for implementing robust security measures in public-faced AI deployments worldwide.","Emekci, Hakan and Budakoglu, Gülsüm",2025,10.1109/access.2025.3623268,,IEEE Access,EVALUATED,1,0.84,0.0,0.99,False,APPLICATION_SECURITY,"['DEFENSE', 'DETECTION', 'EVALUATION', 'FRAMEWORK', 'MITIGATION']","['CHATBOT', 'CYBERSECURITY', 'GENERAL_LLM', 'RAG', 'UNTRUSTED_INPUT']","O estudo avalia uma arquitetura dual-LLM para proteger um chatbot público contra prompt injection, jailbreak e outras manipulações. A análise de 4.501 interações reais, incluindo 180 tentativas maliciosas, fornece métricas claras de bloqueio, falsos positivos e latência em implantação real.",0.80–1.00 alta prioridade
doi:10.1109/aeect69724.2026.11657880,['IEEE'],1,SemGuard: A Triple-Anchor Semantic Security Gateway for Multilingual Prompt Attack Detection in Large Language Models,"The threat posed by adversarial prompts to large language models is becoming harder to ignore. Problems including prompt injection, jailbreaking, phishing, and Unicode-based attacks are now widespread. Most existing solutions protect against only one threat type, operate in English only, and provide no explanation for their decisions. We present SemGuard, a multilingual security gateway using Triple-Anchor Semantic Threat Modeling, which simultaneously evaluates each input against three semantic reference sets: attack, safe, and destructive. SemGuard detects four threat types concurrently in Arabic, Arabizi, and English. We expand the original Arabic Security Dataset from 319 to 807 validated examples across seven threat categories, using three independent LLM judges (GPT-4o, Grok-4, Llama 3.3 70B) achieving Fleiss' $\kappa=0.839$. After retraining on the expanded dataset, SemGuard achieves a mean F1-score of 0.989 and recall of 0.991, representing a 13.7% improvement over the original implementation. Analysis of 527 rejected examples reveals quantitative evidence of threat-category ambiguity, with impersonation exhibiting a 98.2% inter-judge disagreement rate, validating the necessity of the Triple-Anchor framework. This work also presents the first Arabic LLM security dataset with a formal LLM-as-Judge annotation protocol.","Abughallous, Abdallah M. and Abufakher, Somia",2026,10.1109/aeect69724.2026.11657880,,2026 IEEE Jordan Conference on Applied Electrical Engineering and Computing Technologies (AEECT),EVALUATED,1,0.84,0.0,0.99,False,DETECTION,"['DATASET', 'DEFENSE', 'DETECTION', 'EVALUATION']","['CYBERSECURITY', 'GENERAL_LLM']","SemGuard detecta múltiplas classes de prompts adversariais, incluindo prompt injection e jailbreak, em três variantes linguísticas. O trabalho amplia um dataset validado e reporta métricas quantitativas de F1, recall e concordância entre juízes.",0.80–1.00 alta prioridade
doi:10.1109/cyber-ai66431.2025.11233258,['IEEE'],1,ShadowPlay: Engineering Defenses Against Role-Based Prompt Injection and Dependency Hallucination in LLM-Powered Development,"Large Language Models (LLMs) have revolutionized software development by providing intelligent code generation and assistance capabilities. However, their integration into development workflows introduces critical security vulnerabilities that traditional cybersecurity measures fail to address. This paper presents ShadowPlay, a novel multi-layered defense framework specifically engineered to detect and mitigate two emerging threat vectors: role-based prompt injection attacks and dependency hallucination vulnerabilities. Our approach combines formal verification techniques with Machine Learning (ML)-based behavioral analysis to create a comprehensive security solution. The framework employs four integrated components: a semantic prompt analysis engine, a real-time dependency verification system, a behavioral monitoring module, and a response validation layer. Through extensive evaluation on over 20,000 attack scenarios across diverse threat categories, ShadowPlay demonstrates superior performance with 95.1% overall accuracy, 97.2% precision, and only 1.8% false positive rate, while maintaining an average response latency of 127 milliseconds. Our contributions include the first formal mathematical model for these attack vectors, a production-ready defense architecture, and comprehensive empirical validation demonstrating significant improvements over existing approaches.","AlSobeh, Anas and Gwarzo, Zahraddeen and Shatnawi, Amani",2025,10.1109/cyber-ai66431.2025.11233258,,2025 International Conference on Cybersecurity and AI-Based Systems (Cyber-AI),EVALUATED,1,0.84,0.0,0.99,False,APPLICATION_SECURITY,"['DEFENSE', 'DETECTION', 'EVALUATION', 'FRAMEWORK', 'MITIGATION']","['CYBERSECURITY', 'GENERAL_LLM', 'OTHER']","O trabalho apresenta um framework de defesa para role-based prompt injection e dependency hallucination em fluxos de desenvolvimento com LLMs. A avaliação em mais de 20 mil cenários, com métricas de acurácia, precisão, falsos positivos e latência, torna a contribuição empírica forte.",0.80–1.00 alta prioridade
doi:10.1109/iceccc65144.2025.11064209,['IEEE'],1,Prompt Injection in Large Language Model Exploitation: A Security Perspective,"With the rapid growth of AI technologies, ensuring the security of open-source Large Language Models (LLMs) is crucial to maintaining their reliability and trustworthiness. The paper presents a detailed framework to evaluate the security risks of these models in today's fast-changing technological world. This framework includes generators, probes, detectors, and evaluation methods, all centered around the Prompt Inject framework, which helps identify vulnerabilities and possible attacks on LLMs. By using this approach, organizations, researchers, and developers can assess how easily these models can be manipulated and take steps to improve their security. The paper highlights important applications like security testing, penetration testing, compliance checks, and continuous monitoring, ensuring that LLMs remain safe and reliable. This research is valuable for strengthening cybersecurity efforts in the era of open-source AI, helping to build safer and more trustworthy AI systems.","Joseph, Jefferson Kanjirakkattu and Daniel, Esther and Kathiresan, V and M.A.P, Manimegalai",2025,10.1109/iceccc65144.2025.11064209,,"2025 International Conference on Electronics, Computing, Communication and Control Technology (ICECCC)",EVALUATED,1,0.83,0.0,0.87,False,BENCHMARK_EVALUATION,"['DETECTION', 'EVALUATION', 'FRAMEWORK', 'RED_TEAMING']","['CYBERSECURITY', 'GENERAL_LLM']","Prompt injection é explicitamente central e o trabalho apresenta um framework com geradores, probes, detectores e métodos de avaliação para identificar vulnerabilidades em LLMs. O potencial de contribuição é alto, embora o resumo não descreva resultados experimentais quantitativos em detalhe.",0.80–1.00 alta prioridade
doi:10.1007/978-3-032-22917-5_2,['Springer'],1,An Integrated Framework for&#xa0;Jailbreak Prevention Using Knowledge Graphs and&#xa0;Large Language Models,"LLMs (Large Language Models) have the capability for both natural language understanding and Text generation. The open ended responses by LLMs pose a significant security risk to users of LLMs especially when they try to use malicious prompts. Routine deployment in many security demanding domains makes defenses against adversarial jailbreak attacks which aim to bypass ethical guards, absolutely essential. We have developed an multilayer defense framework that introduces a prompt analysis LLM. This component was finetuned on an augmented jailbreak dataset and obtains contextual information from a knowledge graph constructed based on official guidelines. A lightweight multilayer perceptron model is used along with a pretrained language model (PLM) to classify the risk potential of a threat. Using the final generated response, a feedback loop will reinforce the constructed knowledge graph through the detection of adversarial output provided by the LLM. This improves the interpretability of the model without loss in model accuracy compared to typical adversarial classification methods used in other researches.",Vikrant RameshJ. VishwannthR. AishwaryaAruna GaldysV. Vetriselvi,2026,10.1007/978-3-032-22917-5_2,https://link.springer.com/chapter/10.1007/978-3-032-22917-5_2,Sustainable Computing and Intelligent Systems,EVALUATED,1,0.83,0.0,0.88,False,PRIMARY_DEFENSE,"['DEFENSE', 'DETECTION', 'EVALUATION', 'FRAMEWORK', 'PREVENTION']",['GENERAL_LLM'],"Apresenta um framework multicamada para prevenir jailbreaks, combinando análise de prompts, knowledge graph e classificação de risco. O resumo descreve os componentes e menciona comparação de acurácia, mas oferece poucos detalhes quantitativos sobre o protocolo experimental.",0.80–1.00 alta prioridade
doi:10.1109/southeastcon63549.2026.11476263,['IEEE'],1,Small Language Model Jailbreak Defender Framework,"Large Language Models (LLMs) enable powerful language and task automation but create scalable avenues for abuse, including jailbreaks and fine tuning-driven safety collapse. Small Language Models (SLMs) are increasingly favored for cost, latency, and deployment flexibility, yet exhibit weaker safety priors and heightened vulnerability to adversarial adaptation. Existing defenses are piecemeal and often degrade task utility or efficiency. This paper proposes a modular security alignment framework that enables fine tuned SLMs to approach LLM level robustness while preserving domain performance and low latency. The framework integrates multi model dataset auditing, adversarial artifact conditioning (e.g., toxic token extraction), and an SLM based guardrail wrapper that performs multi step chain of thought intent and output judging. We outline an empirical evaluation agenda focused on reducing attack success rates and unsafe compliance while maintaining high precision and recall on benign tasks and sub second response times, enabling safer SLM deployment in security sensitive domains. Making the SLM capable to perform as an LLM in a specific domain knowledge and similar safety/security levels, this will open the door to scalable solutions with low budgets.","Castro-Puello, Eduardo and Li, Wei and Wang, Ling and Kumar, Ajoy and Mulissa, Yonas Getachew",2026,10.1109/southeastcon63549.2026.11476263,,SoutheastCon 2026,EVALUATED,1,0.83,0.0,0.88,False,PRIMARY_DEFENSE,"['DEFENSE', 'DETECTION', 'FRAMEWORK']",['GENERAL_LLM'],"Propõe um framework modular de defesa contra jailbreak com auditoria de dados, condicionamento adversarial e guardrail para julgamento de intenção e saída. A relevância é alta, mas o resumo descreve principalmente uma agenda de avaliação, sem apresentar resultados experimentais completos.",0.80–1.00 alta prioridade
doi:10.1109/access.2025.3589112,['IEEE'],1,The Dangerous Effects of a Frustratingly Easy LLMs Jailbreak Attack,"Large Language Models (LLMs) are employed in various applications, including direct end-user interactions. Ideally, they should consistently generate both factually accurate and non-offensive responses, and they are specifically trained and safeguarded to meet these standards. However, this paper demonstrates that simple, manual, and generalizable jailbreaking attacks, such as reasoning backward, can effectively bypass the safeguards implemented in LLMs, potentially leading to harmful consequences. These include the dissemination of misinformation, the amplification of harmful recommendations, and toxic comments. Furthermore, these attacks have been found to reveal latent biases within LLMs, raising concerns about their ethical and societal implications. In particular, the vulnerabilities exposed by such attacks appear to be generalizable across different LLMs and languages. This paper also assesses the effectiveness of a straightforward architectural framework to mitigate the impact of jailbreak attacks on end users.","Bombieri, Marco and Paolo Ponzetto, Simone and Rospocher, Marco",2025,10.1109/access.2025.3589112,,IEEE Access,EVALUATED,1,0.83,0.0,0.9,False,PRIMARY_ATTACK_AND_DEFENSE,"['ATTACK', 'DEFENSE', 'EVALUATION', 'MITIGATION']",['GENERAL_LLM'],"O artigo demonstra ataques de jailbreak simples e generalizáveis, incluindo reasoning backward, e relata efeitos em diferentes LLMs e idiomas. Também avalia uma abordagem arquitetural de mitigação, mas o resumo oferece detalhes experimentais limitados.",0.80–1.00 alta prioridade
doi:10.1109/icicn62625.2024.10761619,['IEEE'],1,Data Breach Prevention in AI Systems: Employing Event-Driven Architecture to Combat Prompt Injection Attacks in Chatbots,"While incorporating Large Language Models (LLMs) into applications has transformed user experiences, it has also brought about serious security flaws, most notably quick injection attacks. These attacks risk user privacy and data integrity by manipulating system behavior with AI model defects. This study thoroughly reviews the literature on quick injection attacks in chatbots to examine vulnerabilities in AI system integration. It suggests different strategies and synthesizes them into an event-driven architecture (EDA) that is specifically designed to thwart rapid injection assaults by synthesizing the findings of previous research. The suggested EDA offers a scientific breakthrough in comprehending and resolving security challenges in AI system integration by enabling proactive threat identification and mitigation. The results highlight how crucial strong architectural security and systems integration is to defend AI systems from changing threats. The importance of these actions in strengthening cybersecurity standards and safeguarding digital environments is also covered in the report. This study adds to the current conversation around AI system security by offering ideas and viewpoints for more investigation and advancement.","Samonte, Mary Jane C. and Aparize, Jon Eril R. and Gonzales, Ethan Joseph S. and Morilla, Joyful L.",2024,10.1109/icicn62625.2024.10761619,,"2024 IEEE 12th International Conference on Information, Communication and Networks (ICICN)",EVALUATED,1,0.83,0.0,0.91,False,PRIMARY_DEFENSE,"['DEFENSE', 'FRAMEWORK', 'MITIGATION', 'PREVENTION', 'REVIEW']","['CHATBOT', 'CYBERSECURITY', 'GENERAL_LLM']","Prompt injection em chatbots é o problema central e o artigo sintetiza literatura existente para propor uma arquitetura orientada a eventos destinada à identificação e mitigação proativa desses ataques. A contribuição é diretamente pertinente à prevenção e defesa, embora o resumo não descreva uma avaliação experimental substancial da arquitetura.",0.80–1.00 alta prioridade
doi:10.1109/icmlc66258.2025.11280014,['IEEE'],1,Prompt Inject Detection with Generative Explanation as an Investigative Tool,"Large Language Models (LLMs) are vulnerable to adversarial prompt based injects. These injects could jailbreak or exploit vulnerabilities within these models with explicit prompt requests leading to undesired responses. In the context of investigating prompt injects, the challenge is the sheer volume of input prompts involved that are likely to be largely benign. This investigative challenge is further complicated by the semantics and subjectivity of the input prompts involved in the LLM conversation with its user and the context of the environment to which the conversation is being carried out. Hence, the challenge for AI security investigators would be twofold. The first is to identify adversarial prompt injects and then to assess whether the input prompt is contextually benign or adversarial. For the first step, this could be done using existing AI security solutions like guardrails to detect and protect the LLMs. Guardrails have been developed using a variety of approaches. A popular approach is to use signature based. Another popular approach to develop AI models to classify such prompts include the use of NLP based models like a language model. However, in the context of conducting an AI security investigation of prompt injects, these guardrails lack the ability to aid investigators in triaging or assessing the identified input prompts. In this applied research exploration, we explore the use of a text generation capabilities of LLM to detect prompt injects and generate explanation for its detections to aid AI security investigators in assessing and triaging of such prompt inject detections. The practical benefit of such a tool is to ease the task of conducting investigation into prompt injects.","Pan, Jonathan and Wong, Swee Liang and Yuan, Yidi and Chia, Xin Wei",2025,10.1109/icmlc66258.2025.11280014,,2025 International Conference on Machine Learning and Cybernetics (ICMLC),EVALUATED,1,0.83,0.0,0.91,False,DETECTION,"['DETECTION', 'FORENSICS']","['CHATBOT', 'CYBERSECURITY', 'GENERAL_LLM', 'UNTRUSTED_INPUT']","O trabalho foca diretamente na detecção de prompt injection e na geração de explicações para apoiar triagem investigativa. A contribuição é altamente alinhada à revisão, mas o resumo não apresenta detalhes claros de dataset, métricas ou resultados experimentais.",0.80–1.00 alta prioridade
doi:10.1109/aaiml67890.2026.11498175,['IEEE'],1,Beyond Shared Embedding Spaces: Towards LLM Architectures with Explicit Authority Control for Prompt Security,"Large Language Models are highly susceptible to prompt injection because their architecture fails to separate system instructions from untrusted user data. Current defenses offer only superficial mitigation by addressing symptoms, not the root cause. This paper proposes a fundamental architectural shift to enforce this separation through mechanisms like authority-aware attention and segregated processing pathways. We outline existing vulnerabilities and present an architectural roadmap towards next-generation LLMs with structurally enforced instruction integrity and inherent resilience against prompt injection.","Kemnitzer, Jonas and Groth, Christian",2026,10.1109/aaiml67890.2026.11498175,,2026 International Conference on Advances in Artificial Intelligence and Machine Learning (AAIML),EVALUATED,1,0.83,0.0,0.95,False,PRIMARY_DEFENSE,"['DEFENSE', 'FRAMEWORK', 'PREVENTION']","['GENERAL_LLM', 'UNTRUSTED_INPUT']","Prompt injection é o foco central e o trabalho propõe mecanismos arquiteturais de controle de autoridade para separar instruções de dados não confiáveis. A contribuição é diretamente relevante para prevenção, mas o resumo descreve sobretudo um roadmap arquitetural, sem avaliação experimental aparente.",0.80–1.00 alta prioridade
